"Respondent","RLH","Bx","By","EC"
1869,0.9290817602,1.410872299,-0.4305497622,0.7476227086
1870,0.8217790724,0.408241756,1.2058239,0.8756023471
1871,0.9127092149,0.5748640866,-1.315870164,-0.8680957766
1872,0.6045155161,0.7170664548,-0.97905593,-0.9572136143
1873,0.7391031782,0.9894770266,-0.9044199325,3.122592961
1874,0.6553853815,0.9416428659,0.5814387895,-2.475639919
1875,0.8328563364,1.345882428,-0.7192272487,2.242232303
1876,0.7836200497,0.8535938097,-1.438215298,-1.517899777
1877,0.5791877449,-0.8887753952,0.4140472895,-1.612239378
1878,0.9241513017,0.5355206546,-1.531718561,-0.4930268207
1879,0.9332816249,0.6266956248,-1.424222843,0.6904931114
1880,0.7206021977,1.149011004,0.7119769299,0.7281904642
1881,0.6023277953,0.6034800736,-0.5079123809,-3.882275228
1882,0.841777412,0.8980301569,-1.370143851,-1.439885643
1883,0.5631004452,0.9707922052,0.1058724467,-2.78937916
1884,0.8379305536,1.001482896,-1.162346543,-1.823918412
1885,0.8672991755,0.5354939856,-1.502627688,1.437974653
1886,0.9049920583,1.449962407,0.1671101689,1.341505855
1887,0.9129833657,0.01276082991,-1.132329543,-2.656228538
1888,0.7501570219,-0.9763830092,0.603768594,0.7585353139
1889,0.9108905587,0.7380441837,-1.456846717,-1.019692415
1890,0.847655378,0.07338336362,1.095316797,0.6395920837
1891,0.8171098804,0.5541540411,0.9823174094,2.307328173
1892,0.5237847311,0.7153843334,-0.731262117,3.251457722
1893,0.7638011578,1.481223268,0.04322827467,1.282143856
1894,0.8945443917,0.28958843,-1.458666825,-1.696283017
1895,0.6126489488,-0.8657532265,0.5175626165,-2.394970549
1896,0.553220602,-0.05840827695,-0.8207266909,2.058852818
1897,0.3777594741,-0.6232434136,-0.2544313755,0.5086952704
1898,0.4414084147,-0.3300435956,-0.3837763846,2.718252196
1899,0.7458784482,1.046895768,1.04021966,0.4798596003
1900,0.3222433063,0.3351835887,0.55971308,-0.1613199745
1901,0.8259179553,0.9396343535,0.9643237866,0.009928585965
1902,0.8754553098,0.02169309527,-1.414090811,2.137936424
1903,0.8583595411,1.264076813,-1.178998477,-0.6540540893
1904,0.656877677,-0.3895569498,-0.6962909661,-3.593765383
1905,0.8330792238,1.625533092,-0.2830879537,0.5253650512
1906,0.7662438234,1.073759192,-0.963698617,-2.83105494
1907,0.8843373553,1.366424475,-0.565023221,-1.743836576
1908,0.8376828082,1.491957681,-0.41567311,0.3459476198
1909,0.7969315539,1.323611998,0.03536646711,2.421837356
1910,0.7367933809,0.2097226092,-1.285153325,3.141905831
1911,0.8005211885,1.557536522,-0.3638591187,1.681706668
1912,0.5237873171,0.1565237917,-0.7303439178,-3.211102888
1913,0.9149782218,1.327813355,0.2853650785,0.8815424682
1914,0.2862576514,-0.2413113896,-0.2114758251,-0.5226204623
1915,0.7728429838,1.050529895,-1.08745574,1.38461104
1916,0.4808550789,1.243008977,0.2210097103,-0.9585609587
1917,0.669144161,0.7998874079,-0.9006768695,3.503218433
1918,0.8462755402,-0.8649866556,-1.122861393,-1.01737699
1919,0.8414406245,1.189751268,0.5234386797,-2.067707663
1920,0.9195061729,1.299938167,-0.9199901317,0.6451161169
1921,0.5135372941,0.4096065057,0.2381107263,3.679595137
1922,0.6883779555,0.8439493836,-0.5269176056,3.749225655
1923,0.6294177947,0.9602274647,0.9105072163,-1.17457155
1924,0.8487043013,0.09202524676,0.1035718348,-4.559785263
1925,0.3980637923,-0.1039835896,-0.2515511424,2.917998981
1926,0.6570199358,1.302083236,-0.6408547168,2.416278747
1927,0.9279608264,1.044940029,-1.078363278,0.8862787006
1928,0.7919395365,1.4163355,-0.8259755334,1.622486829
1929,0.4666203752,1.106684571,0.3282714303,-0.205652153
1930,0.3286335285,-0.3558355429,-0.4688271752,-2.043337213
1931,0.8552053638,1.40607759,-0.5166714088,1.337112666
1932,0.507448701,-0.9107872499,-0.1266663578,0.2773753621
1933,0.7199630657,0.9075475466,-1.218984354,1.776636921
1934,0.3365516116,0.3428533699,0.3708002684,-0.7135537575
1935,0.7311248481,-0.8593043152,-0.8261540654,1.933812757
1936,0.8352268758,-1.199443765,-0.5279831098,0.427012226
1937,0.7484747593,1.306610018,-0.01559809989,2.774410618
1938,0.758633357,-0.6274118467,-1.260315191,-1.519650164
1939,0.8359171527,0.671608294,0.9642634452,1.88285374
1940,0.6579063364,1.001927554,0.8869518819,1.159589573
1941,0.8194221684,1.359562731,0.6226401642,-0.5308049219
1942,0.4471637521,0.9631127079,-0.5578901234,-1.231504246
1943,0.4615458069,0.910600954,-0.3912628198,-0.9495703238
1944,0.6009904074,0.9905490868,0.7894574464,-0.8690506855
1945,0.7686757688,0.2797337145,1.01307558,0.2579439606
1946,0.4633735905,-0.7382621077,0.2866517678,-1.768301189
1947,0.7096771446,1.188207949,-0.4148239013,-2.868326945
1948,0.6013701541,0.1639451366,0.7731117917,-2.596342066
1949,0.3749092355,0.2171317902,-0.2339775487,2.703114156
1950,0.9175664581,0.4764393858,-1.471508195,1.053716092
1951,0.7778821864,1.109516897,0.8163339874,-1.67089334
1952,0.8828418043,1.355603071,-0.02249918884,1.530408421
1953,0.8386661894,1.536809004,-0.2739462084,1.909088261
1954,0.7355591169,-1.114941972,-0.6223854831,-2.182954408
1955,0.5147140096,0.925772419,-0.4818898392,2.014722728
1956,0.8537740388,-0.8690824266,0.8175577655,-0.4036036203
1957,0.3472187684,0.4189572014,0.5077318695,-0.9339900646
1958,0.8594315961,0.7254879892,0.1393957198,-3.681303849
1959,0.7312501183,-0.3579936176,0.7957931698,2.817110368
1960,0.6346658239,-0.2760322257,-0.8257754275,3.198638992
1961,0.6245938456,1.104969874,0.3661766011,-2.318672382
1962,0.794974417,-0.5419346698,-1.416715962,-0.9141894491
1963,0.8877566263,-0.5663055995,-0.5986579609,-3.339846498
1964,0.8201159537,1.305110977,0.3554504454,1.826366935
1965,0.54223282,0.5348017085,-1.166026685,-0.1382876965
1966,0.5076007654,-0.2493209404,0.6701182624,2.536968299
1967,0.8836828811,-0.608794141,-1.006950385,1.590167674
1968,0.7667269182,1.329237082,0.6733216627,1.156950518
1969,0.6398706891,-0.7848909692,-0.6533398743,1.06364084
1970,0.5803470038,0.5209895812,-0.7653583101,2.860253022
1971,0.9429024379,1.249681331,-0.8019452324,-0.9292476768
1972,0.8329109663,1.339255857,-1.015282083,1.648855638
1973,0.5504125844,1.017368218,-0.1893641561,-2.842071977
1974,0.7271076216,1.456915228,-0.5481870083,-2.486292132
1975,0.5871991621,-0.009553429497,-0.5933673886,4.133132755
1976,0.7473367183,1.241474679,0.7180560789,-0.7073252459
1977,0.902816026,1.021645668,-1.206547155,1.743723615
1978,0.4461848019,0.1168694461,-0.6346441071,2.512194592
1979,0.8414407597,1.20443118,0.6190849816,0.2562425324
1980,0.7249497113,0.7213142067,-1.393309981,-0.4281299391
1981,0.8351392135,1.513529258,-0.7211090037,-0.1281222486
1982,0.6908675478,1.53776141,0.02379531968,-1.808626857
1983,0.5180308578,0.7152935255,0.211398996,-3.002069775
1984,0.7654682084,1.126014945,-1.335173802,0.3439856157
1985,0.7752876635,-0.4294996906,-1.214262885,2.293438548
1986,0.559963331,-0.1147634492,-0.800028104,3.497072424
1987,0.763606296,1.368428114,-0.9030737399,-0.2130972631
1988,0.8738733489,1.179103061,0.51970382,2.245577756
1989,0.7906083276,-1.017973651,-0.8631172826,-1.427708357
1990,0.6535919579,0.4282118947,-1.550779102,1.400966315
1991,0.8611668312,-0.5178126312,0.9466539972,-0.9001230267
1992,0.7911013781,1.314371895,-0.8097290988,3.189863531
1993,0.9151332913,1.18884602,-1.032309408,0.9035222055
1994,0.5503300182,0.3202075589,-1.270434127,-1.75234834
1995,0.7714968434,0.3642084007,-1.483550832,1.063466113
1996,0.5661385628,1.213514396,0.03965102701,0.2955129193
1997,0.4848952741,-0.7725603323,-0.6621031687,-1.588433072
1998,0.4821131611,0.2250999323,-0.8920159536,2.936976974
1999,0.8178275035,1.254017411,0.4533634042,-1.331365817
2000,0.679597115,-0.8340281498,-0.9683181329,-0.2783098533
2001,0.8124371468,-0.8862078514,0.6210982609,0.9852099487
2002,0.907385373,1.451404547,-0.04123784127,1.548328647
2003,0.8706359924,0.8833804013,-1.362213736,1.920614992
2004,0.7236365764,0.1938378325,-1.253617068,-2.823142584
2005,0.7216987467,1.40069462,0.3782106404,-2.145386323
2006,0.8239291612,1.46427712,-0.6240438058,0.9489650065
2007,0.7395046927,1.160699564,0.7090004586,0.6609682054
2008,0.6775624513,-0.7058830987,-0.517504352,3.582089709
2009,0.6077474621,1.266272917,-0.6261675224,-1.275285348
2010,0.6431295162,-0.4870165074,-0.2444814371,3.844722651
2011,0.7634126964,1.424893211,-0.6852957867,-0.3453345391
2012,0.2920102537,-0.05486534422,0.3258974276,0.7231835899
2013,0.9117434491,-0.9541276124,-0.7256338796,1.32888717
2014,0.8605587734,0.01122399895,-1.469248145,0.8960549275
2015,0.796063856,0.746886156,-1.30926418,2.667068636
2016,0.6963916783,-1.012518833,0.575241853,-1.123537597
2017,0.8904412799,-0.4450584667,-1.166347165,0.6364482175
2018,0.4755785557,0.4465004691,-0.7378338597,3.034571843
2019,0.8009405758,1.163424318,0.4147339041,2.171065092
2020,0.9148743605,1.363363746,-0.2997310046,-1.132201907
2021,0.3639772967,-0.5275890854,0.3260363651,0.4268085371
2022,0.5987645849,-1.066839226,0.03477417409,1.72446582
2023,0.7236925035,1.232094388,-0.4383874579,-2.290058788
2024,0.6705204302,-0.453904196,0.8649961556,0.6530199471
2025,0.3228186756,0.5542580091,-0.177939268,-1.009020302
2026,0.8584436952,1.561182267,-0.8221709377,0.8384125045
2027,0.8025478007,0.03359929177,-1.51679251,-1.437123569
2028,0.7884987682,0.8462225851,-1.292144985,2.210425771
2029,0.9070861037,1.374557332,0.3868698283,-0.7018902898
2030,0.4250098551,0.3606512214,-1.096775631,0.005066054478
2031,0.8772170689,1.423335561,-0.5152517138,-1.162300903
2032,0.862382535,0.6646765873,0.4062741374,-3.540406925
2033,0.6985560702,0.9663961784,-0.3297849708,3.745401913
2034,0.4279072458,0.4643003592,0.5934810343,-2.147563756
2035,0.6179118192,-0.5394230295,-1.206052367,-1.698465158
2036,0.7086245758,-0.1740410921,-0.7585323954,3.84497613
2037,0.7722865222,0.7110561198,-1.300000094,1.579117382
2038,0.3697290912,-0.4001077936,0.3416120098,-1.151140612
2039,0.6632952147,0.7862133639,-0.6982448848,3.917596402
2040,0.7857364897,0.4784510918,-1.615941337,-0.5437802965
2041,0.8204313224,1.583898228,-0.527700616,1.322824868
2042,0.769381564,1.125124555,-1.172121257,2.143027103
2043,0.8011309746,-0.5719515102,-1.398411862,-0.5985883194
2044,0.7969352602,0.5437891888,1.04139243,2.501252041
2045,0.8120476893,0.08200313538,-0.2077488847,-4.54808173
2046,0.4882656499,0.4518909941,-0.5947273985,2.417422626
2047,0.5828002193,1.243083912,-0.09268119868,-1.778624539
2048,0.8720411798,0.2437675193,-0.8748509009,-4.072274778
2049,0.8330475048,1.469043842,-0.02869098264,2.562186011
2050,0.8128719682,-0.6293080275,-1.29295319,-1.068010116
2051,0.7811476762,-1.019576864,0.479288131,-1.302535372
2052,0.369829571,0.8905457274,0.1162955431,0.6376922551
2053,0.7823829323,1.223113546,-0.7362239411,2.036928429
2054,0.5923213013,0.675239086,0.5738618872,-2.828529764
2055,0.7804507693,1.513227334,0.3360702506,1.141095066
2056,0.6848667067,1.487427929,-0.8944145341,0.09902219419
2057,0.5813285401,1.337301567,-0.0864099587,-1.287585257
2058,0.5969511113,0.2421863912,-1.627078046,-0.0009317807989
2059,0.5407896682,-0.7062191351,0.404062602,-1.884028504
2060,0.667018766,0.7070934096,-0.02824912809,3.999157367
2061,0.6539997399,-0.5769087403,-0.8879588569,2.243164031
2062,0.8637576051,1.473552544,0.1147066763,-0.3036443041
2063,0.7454217525,-0.8886595183,0.02698511189,-2.956293847
2064,0.8357908116,1.244826733,-0.5283978635,-2.173141264
2065,0.8053092819,-1.00597246,-0.5520027886,-1.840048355
2066,0.8515403717,0.7190889442,-0.1554506071,-3.967191866
2067,0.783385395,-0.156003182,1.026829505,2.344017898
2068,0.6972712974,1.00476951,-0.0106290583,-3.455844179
2069,0.7599553603,0.350355397,-1.599102705,0.5832261108
2070,0.8620493213,0.3599013143,-0.1531945735,-4.743800537
2071,0.822996723,-1.112676702,0.4448400975,0.865937369
2072,0.8921147139,1.335625966,0.5373984757,0.8205509669
2073,0.7704332417,1.243695168,0.2693426187,2.588502926
2074,0.6821947281,1.261616539,-0.1446268168,2.634046501
2075,0.6826865721,0.6942166465,-0.2187049625,4.417700758
2076,0.9406215327,1.017226107,-1.292690916,0.4535271109
2077,0.7840184527,0.6553204227,1.14367431,0.986857523
2078,0.8407488824,1.49872964,-0.7396634743,0.8408930175
2079,0.8375615515,-0.2029541913,0.06869021062,-4.107385506
2080,0.9168704896,1.526875049,-0.3612110753,-1.19307453
2081,0.4192391203,0.3453365829,0.627107008,0.729037029
2082,0.8488139917,1.260356607,-0.8994830694,-1.306536815
2083,0.847517714,0.5164631766,-1.377385653,0.5188237246
2084,0.891564218,0.6321052126,-1.528917467,0.4521267197
2085,0.8597396805,-0.1456631447,-0.395945812,-4.062385757
2086,0.4480863522,0.4358893879,-0.4053190762,-2.37746362
2087,0.7251393329,0.1494360695,-1.51161614,2.113480318
2088,0.6727608321,0.214957811,1.22087575,1.434907127
2089,0.8531424121,-1.111945813,0.2882912572,-0.9101748756
2090,0.4660175056,-0.2902759456,-1.037561185,-0.03095150887
2091,0.7442157467,0.5172296164,-0.9213460774,-3.786997441
2092,0.8328623326,1.148130764,0.433749407,-2.459179351
2093,0.4694088397,0.03919285438,-0.8783399736,2.650701748
2094,0.6559375438,1.0595448,-1.079042498,-1.17573152
2095,0.3051969689,0.1574927935,0.3352140019,1.021904557
2096,0.7105327322,0.7285437141,0.9251326571,-1.223471152
2097,0.8966420044,1.325776649,0.08841228734,2.428023664
2098,0.6753403649,-0.02150685033,-1.165885365,-2.691341328
2099,0.8744528176,1.484874949,-1.014939933,0.2241804742
2100,0.8337511543,0.03980947881,-0.05698428245,-4.71164176
2101,0.4323076532,0.1391961989,-1.031380988,0.6373585669
2102,0.9062141014,0.656858535,-1.312096279,1.451359622
2103,0.802455387,0.130007227,-1.613689417,1.550546259
2104,0.8455134936,0.06183558774,-1.359357007,2.422370916
2105,0.8976143029,0.0941120969,-1.584601251,-0.8521036002
2106,0.8411725863,0.5418406616,-1.462418858,1.47877255
2107,0.7075013529,0.6205704252,-0.8093491806,3.915009612
2108,0.6959299004,-0.8934008997,0.0007286233975,2.184779401
2109,0.7657778633,0.8175497185,-0.8899438125,-3.180144499
2110,0.8560405151,1.252677658,0.3925730154,-1.816028845
2111,0.5722794529,-0.7516208416,0.6927087794,0.3024534203
2112,0.6884655951,-0.8140856803,-0.6166960187,0.9130641211
2113,0.8968833051,0.2861396048,-0.9845221114,-2.961006781
2114,0.8485388689,1.125378315,-1.320335816,1.53620746
2115,0.8402416375,1.134372966,-0.8219144042,-1.960090044
2116,0.7013318123,0.194155979,-1.520006868,1.185759479
2117,0.5005074598,-0.3955148727,-0.870736022,-2.152184454
2118,0.9110226047,1.405248815,-0.6037398848,-1.240750039
2119,0.9219433318,1.187615979,-1.005951359,-0.9807611985
2120,0.8441148582,0.2860785976,-1.496568352,0.01030473256
2121,0.8377222224,1.307990103,-0.6397564987,2.259802461
2122,0.6904218931,0.6157432075,-0.7980793674,3.559623262
2123,0.6612615032,1.51761318,-0.4159700719,2.115637454
2124,0.8607103148,-0.4416509655,-0.1169678631,-3.922975103
2125,0.3593961486,-0.3217234544,-0.04064608318,-1.807757155
2126,0.6086125231,0.2668355247,0.9802591568,0.2651657169
2127,0.7695992701,1.305552531,-0.06314120845,2.756471153
2128,0.649925085,0.756109447,-0.7705341117,3.722136247
2129,0.8100309298,1.632373371,0.08121505213,-0.9283212421
2130,0.7784980904,-0.389159778,-1.533314568,-0.7144070768
2131,0.5873237544,-1.077313511,-0.3664424937,0.2398365745
2132,0.8798331015,1.444869593,-0.03798050938,-1.585048402
2133,0.8668619274,-0.250883954,-1.489118779,1.017024794
2134,0.7249464285,0.07525685749,-1.548516395,-0.4168777699
2135,0.8083501042,1.12456868,-0.1775937967,-3.287583452
2136,0.8774052934,0.1720246591,-1.466307323,1.52606969
2137,0.7424735959,-1.266398405,-0.1730434109,-0.7559746268
2138,0.2902973339,-0.2684051564,-0.3456133642,-0.7141482332
2139,0.7418313922,0.4654490598,-1.351032927,-2.047052994
2140,0.8864820501,1.031474878,-1.149101626,-1.752192763
2141,0.8665461164,1.273550554,-0.9095470548,1.178178498
2142,0.7638765525,0.5521912984,0.8633429225,2.503303839
2143,0.8300402594,1.428108457,-0.1604132507,1.845466324
2144,0.7841036081,1.033866766,-0.492811389,3.251798842
2145,0.8677674309,1.333400402,-0.9421923022,-0.6629173308
2146,0.7197439748,0.2652145558,-0.6886985534,-4.132932115
2147,0.5858865785,0.4114544017,1.158227402,0.08148120726
2148,0.8381332227,-0.0728474781,-0.2591413772,-4.355842812
2149,0.7135679436,-0.8254214639,-1.027492475,-0.3639500174
2150,0.8368112727,1.544153212,0.06971217506,-0.7930781961
2151,0.9086160512,1.2380249,-1.064750636,-0.01520069763
2152,0.3169237449,0.7721006438,0.2383463299,0.4847515182
2153,0.7685483004,-0.7027882831,-0.9182202356,2.951311282
2154,0.4835966851,0.6622360945,0.144562465,3.392127529
2155,0.7192441537,-0.4595015025,-0.8717012446,3.273218495
2156,0.9069414134,1.468893221,0.05493874292,1.418292429
2157,0.3080741052,-0.01611236791,0.4420900848,-1.191688899
2158,0.2743456634,0.1755716785,0.3297649102,0.2236914675
2159,0.8573901666,1.456978826,-0.8442255064,0.4987320147
2160,0.8464840644,-0.2404677005,-0.1367140381,-4.53080589
2161,0.6207215473,0.6614534698,-1.480259203,-0.1262176757
2162,0.7807020549,1.457309666,0.2888587139,1.303457377
2163,0.4511034056,-0.2229094894,-1.114425593,0.1942611192
2164,0.764933579,0.962155601,-0.5710256383,3.196459169
2165,0.8874212019,1.418259146,-0.9813695106,-0.2694973177
2166,0.9077997285,1.153799258,0.4534064081,-1.870426097
2167,0.7020474886,0.1367331685,-0.7160155733,4.119779672
2168,0.8594116595,1.459681708,0.2897314056,0.7817131455
2169,0.5606571408,0.05878426923,-0.7036528658,3.621268227
2170,0.8682543916,1.324155857,0.3488731836,0.793122394
2171,0.9044695695,-1.19217406,-0.1669177562,0.01861795255
2172,0.6837753471,-0.01336194096,-0.9788134621,-3.353111543
2173,0.7061885426,1.365198223,-0.6436180404,2.298705459
2174,0.483416433,0.4407424259,0.726406427,-0.8294433828
2175,0.759281354,0.6894760527,-1.2216023,-3.068276757
2176,0.838779994,1.560541914,-0.03494309333,1.156586445
2177,0.770749684,1.436779444,-0.8650153553,0.6381168958
2178,0.8672057221,0.4258705021,-1.433665285,-2.138460109
2179,0.7860082229,-0.1710977253,-1.304040212,1.957470455
2180,0.3911457268,0.5537191328,0.6156493721,-0.427700728
2181,0.6831194241,0.4767002699,-1.530109866,0.6123004103
2182,0.5707452271,-0.8082732285,0.1896274335,-2.364027368
2183,0.3847764429,0.1113827767,0.05990530477,2.62164852
2184,0.7111696067,1.646111812,-0.5728223024,0.8120943113
2185,0.7501192215,1.546397987,-0.2783961701,1.310508228
2186,0.3022101936,-0.1767609023,0.3843028422,-0.2627401998
2187,0.7501923288,1.615317821,-0.3645091674,0.7549487315
2188,0.7620613742,0.4580096345,0.9217511615,2.15666053
2189,0.6845804177,0.4415732603,0.4050071152,3.818084119
2190,0.8730655354,-0.9126740798,0.5807597287,-0.9227658433
2191,0.8460272623,0.1620308257,0.05761492408,-4.54241099
2192,0.6822013958,0.1047406912,-1.557518124,-0.928054568
2193,0.6823037033,1.290527682,-0.206595787,-1.860077651
2194,0.5552201148,0.8878939779,0.8208903913,-0.3536164901
2195,0.6874920532,0.6803041749,-0.113720332,-3.937716813
2196,0.8103393402,-1.056989308,0.3502428913,-0.7211320625
2197,0.825556382,1.147509146,0.6054267094,2.070053795
2198,0.9125987685,0.1615579165,-1.523235033,0.7706290492
2199,0.7294556725,0.8490210254,-1.150964371,1.879152988
2200,0.4392466376,0.2023973322,-0.6127714014,-2.966482641
2201,0.5794362302,-0.5435470866,0.4592995252,-2.458043313
2202,0.8480924541,0.7666035589,-1.124637352,-2.70841314
2203,0.6244474148,0.1614583277,-0.8812648664,3.735245901
2204,0.7790441966,0.5088150416,-1.632713149,0.3235900666
2205,0.621963937,0.3349570803,-1.391551721,-1.586264719
2206,0.8331142078,1.604135768,-0.09257865081,-0.5710740501
2207,0.8261412579,0.4814709039,-1.676687612,1.027265179
2208,0.7746021564,-0.2769039824,-0.8606183214,4.132532987
